2021CS10101_2021CS10101,1,1,1,1,1,1,1,1,0.917439,0.917476,0.917351,0.917227
2019CS10329_2019CS10339,0,0,0,0,0,0,0,0,0.80878,0.80878,0.80878,0.80878
2019CS10335_2019CS10409,0,0,0,0,0,0,0,0,0.844143,0.84535,0.84413,0.844159
2019CS10376_2019CS10340,1,1,1,1,1,1,1,1,0.903632,0.903666,0.903611,0.273155
2019CS50417_2019CS10402,0,0,0,0,0,0,0,0,0,0,0,0
2020CS10319_2020CS10408,1,1,1,1,1,1,1,1,0.915158,0.915189,0.91507,0.914971
2020CS10323_2020CS10327,1,1,1,1,1,1,1,1,0.904674,0.904688,0.904553,0.904516
2020CS10330_2020CS10401,1,1,1,1,1,1,1,1,0.917439,0.917476,0.917351,0.917227
2020CS10334_2020CS50425,1,1,1,1,1,1,1,1,0.900264,0.900283,0.900274,0.900142
2020CS10339_2020BB10017,1,1,1,1,1,1,1,1,0.860712,0.861059,0.860783,0.86098
2020CS10378_2020CS10384,1,1,1,1,1,1,1,1,0.913328,0.913343,0.913204,0.913134
2020CS10395_2020CS10363,1,1,1,1,0,0,0,0,0.900409,0.900426,0.900406,0.90028
2020CS10604_2020CS10317,1,1,1,1,1,1,1,1,0.904674,0.904688,0.904553,0.904516
2020CS50421_2020CS50421,1,1,1,1,0,0,0,0,0.912704,0.912737,0.91454,0.912532
2020CS50434_2020CS10409,1,1,1,1,0,0,0,0,0.923561,0.9236,0.923465,0.923349
2020CS50439_2020CS50436,1,1,1,1,0,0,0,0,0.904222,0.904246,0.904259,0.904062
2021CS10081_2021CS10070,1,1,1,1,1,1,0,1,0.917439,0.917476,0.917351,0.917227
2021CS10085_2021CS10559,1,1,1,1,1,1,1,1,0.913106,0.913153,0.913084,0.912984
2021CS10095_2021CS10569,1,1,1,1,1,1,1,1,0.917439,0.917476,0.917352,0.917228
2021CS10098_2021CS10110,1,1,1,1,1,1,1,1,0.912755,0.912757,0.912652,0.912563
2021CS10099_2021CS10574,0,0,0,0,0,0,0,0,0.81348,0.81348,0.81348,0.81348
2021CS10106_2021CS10573,1,1,1,1,1,1,1,1,0.917439,0.917476,0.917351,0.917227
2021CS10113_2021CS50124,1,1,1,1,1,1,1,1,0.917439,0.917476,0.917351,0.917227
2021CS10115_2021CS50127,1,1,1,1,0,0,0,0,0,0,0,0
2021CS10134_2021CS10571,0,0,0,0,1,1,1,1,0,0,0,0
2021CS10229_2021CS10915,1,1,1,1,1,1,1,1,0.917439,0.917476,0.917351,0.917227
2021CS10546_2021CS50619,0,0,0,0,0,0,0,0,0,0,0,0
2021CS10547_2021CS10121,1,1,1,1,1,1,1,1,0.917439,0.917476,0.917351,0.917227
2021CS10549_2021CS10553,0,0,0,0,1,0,0,1,0.887671,0.887713,0.887689,0.887578
2021CS10557_2021CS10548,1,1,1,1,1,1,1,1,0.913106,0.913153,0.913084,0.912984
2021CS10584_2021CS10089,1,1,1,1,0,0,0,0,0.912704,0.912737,0.698152,0.698103
2021CS10585_2021CS10793,0,0,0,0,1,1,1,1,0.883484,0.883498,0.883378,0.883277
2021CS10588_2021CS10588,0,0,0,0,0,0,0,0,0,0,0,0
2021CS10891_2021CS10560,1,1,1,1,1,1,1,1,0.913137,0.913059,0.910434,0.911896
2021CS10914_2021CS50599,1,1,1,1,1,1,1,1,0.917439,0.917476,0.917351,0.917227
2021CS10917_2021CS10962,1,1,1,1,1,1,1,1,0.512452,0.519183,0.460967,0.455251
2021CS50125_2021CS50612,1,1,1,1,1,1,0,1,0.912704,0.912737,0.912615,0.912532
2021CS50593_2021CS10103,1,1,1,1,1,1,1,1,0.915323,0.91536,0.915227,0.915126
2021CS50598_2021CS10084,1,1,1,1,1,1,0,1,0.917439,0.917476,0.917351,0.917227
2021CS50601_2021CS10102,1,1,1,1,1,1,1,1,0.917436,0.917471,0.917347,0.917224
2021CS50605_2021CS10078,0,0,0,0,0,0,0,0,0,0,0,0
2021CS50613_2021CS10587,0,0,0,0,0,0,0,0,0,0,0,0
2021CS50746_2021CS10120,1,1,1,1,1,1,1,1,0.911825,0.911674,0.911818,0.911649
2021CS51086_2020CS10331,0,0,0,0,0,0,0,0,0,0,0,0
