2018CS10379_2018CS10379,0,0,0,0,0,0,0,0,0,0,0,0
2019CS10329_2019CS10339,0,0,0,0,0,0,0,0,0.839352,0.839353,0.839352,0.839353
2019CS10335_2019CS10409,0,0,0,0,0,0,0,0,0.936387,0.935668,0.93427,0.938196
2019CS10345_2018CS10345,1,1,1,1,1,1,1,1,0.964782,0.942151,0.957235,0.946924
2019CS10376_2019CS10340,1,1,1,1,1,1,1,1,0.952584,0.952215,0.955158,0.904771
2019CS50131_2019CS10333,1,1,1,1,1,1,1,1,0,0,0,0
2019CS50417_2019CS10402,0,0,0,0,0,0,0,0,0,0,0,0
2019CS50430_2019CS51065,0,0,0,0,0,0,0,0,0,0,0,0
2020AM10657_2020CS10368,1,1,1,1,1,1,1,1,0.971372,0.971004,0.970094,0.971206
2020CS10319_2020CS10408,1,1,1,1,1,1,1,1,0.970088,0.96724,0.970138,0.969909
2020CS10323_2020CS10327,1,1,1,1,1,1,1,1,0.971499,0.972953,0.97256,0.972468
2020CS10330_2020CS10401,1,1,1,1,1,1,1,1,0.971395,0.971033,0.970142,0.971243
2020CS10334_2020CS50425,1,1,1,1,1,1,1,1,0.967923,0.96801,0.969581,0.969374
2020CS10335_2020CS10328,1,1,1,1,1,1,1,1,0.969936,0.968498,0.970911,0.971028
2020CS10337_2020CS10383,1,1,1,1,1,0,0,1,0.949357,0.949405,0.950682,0.950569
2020CS10339_2019BB10017,1,1,1,1,1,1,1,1,0.938716,0.937681,0.939032,0.93895
2020CS10339_2020BB10017,1,1,1,1,1,1,1,1,0.938716,0.937681,0.939032,0.93895
2020CS10359_2020CS10332,1,1,1,1,1,1,1,1,0.967923,0.96801,0.969581,0.969374
2020CS10369_2020CS10346,1,1,1,1,1,1,1,1,0.884668,0.924663,0.924589,0.896706
2021CS10101_2021CS10122,1,1,1,1,1,1,1,1,0.971395,0.971033,0.970142,0.971243
2021CS10105_2021CS10096,1,1,1,1,0,0,0,0,0.971395,0.971033,0.970142,0.971243
2021CS10106_2021CS10573,1,1,1,1,1,1,1,1,0.971395,0.971033,0.970142,0.971243
2021CS10107_2021CS10589,1,1,1,1,1,1,1,1,0.937758,0.93776,0.908443,0.908443
2021CS10112_2021CS10097,0,0,0,0,0,0,0,0,0,0,0,0
2021CS10113_2021CS50124,1,1,1,1,1,1,1,1,0.971395,0.971033,0.970142,0.971243
2021CS10115_2021CS50127,1,1,1,1,1,1,1,1,0.971395,0.971033,0.970142,0.971243
2021CS10134_2021CS10571,1,1,1,1,1,1,1,1,0.971192,0.968292,0.971252,0.971067
2021CS10229_2021CS10915,1,1,1,1,1,1,1,1,0.971395,0.971033,0.970142,0.971243
2021CS10243_2021CS10558,1,1,1,1,1,1,1,1,0.961384,0.962107,0.962192,0.961999
2021CS10546_2021CS50619,0,0,0,0,0,0,0,0,0,0,0,0
2021CS10547_2021CS10121,1,1,1,1,1,1,1,1,0.971395,0.971033,0.970142,0.971243
2021CS10549_2021CS10553,0,0,0,0,1,0,0,1,0.956783,0.954015,0.956913,0.95389
2021CS10550_2021CS50592,1,1,1,1,1,1,1,1,0.976633,0.975568,0.975432,0.976422
2021CS10551_2021CS10581,1,1,1,1,1,1,1,1,0.976633,0.975568,0.975432,0.976422
2021CS10552_2021CS10082,1,1,1,1,1,1,1,1,0.971395,0.971033,0.970142,0.971243
2021CS10554_2021CS10582,1,1,1,1,1,1,1,1,0.971395,0.971033,0.970142,0.971243
2021CS10555_2021CS10563,1,1,1,1,1,1,1,1,0.968486,0.968617,0.968203,0.965187
2021CS10556_2021CS50618,1,1,1,1,1,1,1,1,0.969605,0.969683,0.971186,0.970994
2021CS10557_2021CS10548,1,1,1,1,1,1,1,1,0.968256,0.967114,0.968492,0.968311
2021CS10562_2021CS10083,1,1,1,1,1,1,1,1,0.976633,0.975568,0.975432,0.976422
2021CS10564_2021CS10561,1,1,1,1,1,1,1,1,0.968477,0.970207,0.968513,0.968302
2021CS10565_2021CS10577,0,0,0,0,0,0,0,0,0,0,0,0
2021CS10566_2021CS50600,1,1,1,1,1,1,1,1,0.971395,0.971033,0.970142,0.971243
2021CS10567_2021CS10109,1,1,1,1,0,0,0,0,0.931477,0.931482,0.931487,0.931481
2021CS10568_2021CS10570,0,0,0,0,0,0,0,0,0.103294,0.103294,0.103294,0.103294
2021CS10572_2021CS10087,1,1,1,1,1,1,1,1,0.953676,0.950712,0.952064,0.951979
2021CS10583_2021CS10114,1,1,1,1,1,1,1,1,0.971389,0.971021,0.970135,0.971245
2021CS10584_2021CS10089,1,1,1,1,1,1,1,1,0.971228,0.968328,0.968329,0.968242
2021CS10585_2021CS10793,0,0,0,0,1,1,1,1,0.947943,0.948038,0.947935,0.949163
2021CS10586_2021CS50603,0,0,0,0,0,0,0,0,0,0,0,0
2020CS10395_2020CS10363,1,1,1,1,0,0,0,0,0.966601,0.968318,0.969562,0.969345
2020CS10604_2020CS10317,1,1,1,1,1,1,1,1,0.971499,0.972953,0.97256,0.972468
2020CS50421_2020CS50421,1,1,1,1,0,0,0,0,0.971228,0.968328,0.970124,0.971034
2020CS50423_2020CS50431,1,0,0,1,1,0,0,1,0.956779,0.956886,0.956355,0.956719
2020CS50428_2021CS10123,0,0,0,0,0,0,0,0,0,0,0,0
2020CS50434_2020CS10409,1,1,1,1,0,0,0,0,0.969997,0.969368,0.970105,0.969835
2020CS50439_2020CS50436,1,1,1,1,1,1,1,1,0.966149,0.968016,0.969745,0.970906
2021CS10014_2021CS50948,1,1,1,1,1,1,1,1,0.97108,0.969901,0.971211,0.971029
2021CS10068_2021CS10077,1,1,1,1,1,1,1,1,0.971395,0.971033,0.970142,0.971243
2021CS10069_2021CS10079,1,1,1,1,1,1,1,1,0.971395,0.971033,0.970142,0.971243
2021CS10071_2021CS10074,1,1,1,1,1,1,1,1,0.976633,0.975568,0.975432,0.976422
2021CS10072_2021CS10075,1,1,1,1,1,1,1,1,0.970294,0.967367,0.968676,0.968486
2021CS10080_2021CS10575,1,1,1,1,1,1,1,1,0.960496,0.961812,0.961677,0.961561
2021CS10081_2021CS10070,1,1,1,1,1,0,0,1,0.971395,0.971033,0.970142,0.971243
2021CS10085_2021CS10559,1,1,1,1,1,1,1,1,0.968251,0.967113,0.968492,0.968311
