2018CS10379_2018CS10379,0,0,0,0,0,0,0,0,0,0,0,0
2019CS10329_2019CS10339,0,0,0,0,0,0,0,0,0.537751,0.53775,0.537751,0.53775
2019CS10335_2019CS10409,0,0,0,0,0,0,0,0,0.629492,0.603964,0.652512,0.629173
2019CS10345_2018CS10345,1,1,1,1,1,1,1,1,0.635718,0.582507,0.578298,0.562798
2019CS10376_2019CS10340,1,1,1,1,1,1,1,1,0.878961,0.85211,0.883093,0.632199
2019CS50131_2019CS10333,1,1,1,1,1,1,1,1,0,0,0,0
2019CS50417_2019CS10402,0,0,0,0,0,0,0,0,0,0,0,0
2019CS50430_2019CS51065,0,0,0,0,0,0,0,0,0,0,0,0
2020AM10657_2020CS10368,1,1,1,1,1,1,1,1,0.843663,0.844553,0.845726,0.845706
2020CS10319_2020CS10408,1,1,1,1,1,1,1,1,0.815579,0.813929,0.816607,0.816588
2020CS10323_2020CS10327,1,1,1,1,1,1,1,1,0.86372,0.862299,0.862298,0.862291
2020CS10330_2020CS10401,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2020CS10334_2020CS50425,1,1,1,1,1,1,1,1,0.753628,0.752619,0.754048,0.754033
2020CS10335_2020CS10328,1,1,1,1,1,1,1,1,0.800204,0.80022,0.800219,0.800201
2020CS10337_2020CS10383,1,1,1,1,1,0,0,1,0.679525,0.678519,0.679946,0.679935
2020CS10339_2019BB10017,1,1,1,1,1,1,1,1,0.722887,0.713989,0.72014,0.717824
2020CS10339_2020BB10017,1,1,1,1,1,1,1,1,0.722887,0.713989,0.72014,0.717824
2020CS10359_2020CS10332,1,1,1,1,1,1,1,1,0.753628,0.752619,0.754048,0.754033
2020CS10369_2020CS10346,1,1,1,1,1,1,1,1,0.531943,0.708811,0.708807,0.5765
2021CS10101_2021CS10122,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10105_2021CS10096,1,1,1,1,0,0,0,0,0.893138,0.861939,0.894172,0.894153
2021CS10106_2021CS10573,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10107_2021CS10589,1,1,1,1,1,1,1,1,0.70048,0.70048,0.626088,0.626088
2021CS10112_2021CS10097,0,0,0,0,0,0,0,0,0,0,0,0
2021CS10113_2021CS50124,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10115_2021CS50127,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10134_2021CS10571,1,1,1,1,1,1,1,1,0.797935,0.796932,0.798353,0.798335
2021CS10229_2021CS10915,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10243_2021CS10558,1,1,1,1,1,1,1,1,0.720305,0.748862,0.746193,0.746181
2021CS10546_2021CS50619,0,0,0,0,0,0,0,0,0,0,0,0
2021CS10547_2021CS10121,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10549_2021CS10553,0,0,0,0,1,0,0,1,0.617123,0.615305,0.61672,0.615299
2021CS10550_2021CS50592,1,1,1,1,1,1,1,1,0.95715,0.957182,0.95718,0.95716
2021CS10551_2021CS10581,1,1,1,1,1,1,1,1,0.95715,0.957182,0.95718,0.95716
2021CS10552_2021CS10082,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10554_2021CS10582,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10555_2021CS10563,1,1,1,1,1,1,1,1,0.801273,0.807264,0.793621,0.805439
2021CS10556_2021CS50618,1,1,1,1,1,1,1,1,0.797956,0.796951,0.798374,0.798354
2021CS10557_2021CS10548,1,1,1,1,1,1,1,1,0.827886,0.827906,0.827912,0.827896
2021CS10562_2021CS10083,1,1,1,1,1,1,1,1,0.95715,0.957182,0.95718,0.95716
2021CS10564_2021CS10561,1,1,1,1,1,1,1,1,0.775726,0.775321,0.77389,0.773879
2021CS10565_2021CS10577,1,1,1,1,1,1,1,1,0.815579,0.813929,0.816607,0.816588
2021CS10566_2021CS50600,1,1,1,1,1,1,1,1,0.893138,0.861939,0.894172,0.894153
2021CS10567_2021CS10109,1,1,1,1,0,0,0,0,0.587158,0.587159,0.587159,0.587159
2021CS10568_2021CS10570,0,0,0,0,0,0,0,0,0.4235,0.4235,0.4235,0.4235
2021CS10572_2021CS10087,1,1,1,1,1,1,1,1,0.657553,0.657561,0.657566,0.65756
2021CS10583_2021CS10114,1,1,1,1,1,1,1,1,0.893138,0.86194,0.894172,0.894154
2021CS10584_2021CS10089,1,1,1,1,1,1,1,1,0.801644,0.800645,0.576512,0.576502
2021CS10585_2021CS10793,0,0,0,0,1,1,1,1,0.76632,0.739457,0.76674,0.766731
2021CS10586_2021CS50603,0,0,0,0,0,0,0,0,0,0,0,0
2020CS10395_2020CS10363,1,1,1,1,0,0,0,0,0.771176,0.770166,0.771591,0.771577
2020CS10604_2020CS10317,1,1,1,1,1,1,1,1,0.86372,0.862299,0.862298,0.862291
2020CS50421_2020CS50421,1,1,1,1,0,0,0,0,0.801644,0.800645,0.791634,0.80205
2020CS50423_2020CS50431,1,0,0,1,1,0,0,1,0.82476,0.825379,0.794571,0.825368
2020CS50428_2021CS10123,0,0,0,0,0,0,0,0,0,0,0,0
2020CS50434_2020CS10409,1,1,1,1,0,0,0,0,0.842283,0.839809,0.842901,0.842881
2020CS50439_2020CS50436,1,1,1,1,1,1,1,1,0.779478,0.782172,0.785443,0.785424
